fold,epoch,train_mse,val_mse
2,1,1.0007645254926634,0.8963883931199015
2,2,0.9900147447996535,0.8558028267380416
2,3,0.9499335708737852,0.8256664428327005
2,4,0.9347176631773583,0.8217257582888207
2,5,0.9268482123604126,0.8094012136460971
2,6,0.9140473017966493,0.797314608308887
2,7,0.9000847576347795,0.7800906972705316
2,8,0.8866021366582936,0.7773366220839384
2,9,0.8902369984583882,0.7978388331955796
2,10,0.8710575953533,0.7682462186507181
2,11,0.8574148030118278,0.7709113548298896
2,12,0.8435311530028157,0.7614796364868317
2,13,0.8356860696522879,0.7575732478865423
2,14,0.8270254894872506,0.74692620606258
2,15,0.8156657311102942,0.747742844486512
2,16,0.8073301612032152,0.73744943590182
2,17,0.8075459968827333,0.7351191895291986
2,18,0.7932236447743696,0.7296213119876837
2,19,0.7917952224070126,0.7358441648836429
2,20,0.7867863480246676,0.7289824986769669
2,21,0.775863380371751,0.7224068984228827
2,22,0.7685521434284859,0.7347159313778936
2,23,0.7673804028112161,0.7306101670377786
2,24,0.764115828455716,0.7365922104233045
2,25,0.7616061096116127,0.7267351840610352
2,26,0.7558649642634503,0.7379568402706838
2,27,0.7587931349818998,0.750105638037478
2,28,0.7571281708270277,0.7293647577516774
2,29,0.7473114178758292,0.7364344973829012
2,30,0.7425897932286525,0.7385453991268697
2,31,0.7378473255693617,0.7307394244161793
2,32,0.7394302567995985,0.7421485349579985
2,33,0.7294492908108772,0.7382896563450752
2,34,0.7294805408631334,0.7502567560068918
2,35,0.7256529604555402,0.7457579652591211
2,36,0.7164535861856692,0.746201127929357
2,37,0.7138398265992388,0.7312359310836688
2,38,0.7102157238983753,0.7458837307485636
2,39,0.7064861249569275,0.7351140153932515
2,40,0.7024931875475998,0.7364404543693106
2,41,0.6958244577721446,0.7346360942554814
2,42,0.6918506817889643,0.7563258633395701
2,43,0.6904485221373263,0.7443142908822706
2,44,0.6896753222371403,0.7428261603696734
2,45,0.6875398156533616,0.7346651568282373
2,46,0.6794203892077472,0.7452543807406367
2,47,0.6720724518714267,0.7387819960511397
2,48,0.6712497458781743,0.7342360859571703
2,49,0.6663315777504462,0.7291101808355198
2,50,0.6623126483731793,0.7362476727325442
2,51,0.6546321508641553,0.7338804005353463
2,52,0.6520304680746293,0.7384766597676524
2,53,0.6461734103578837,0.7407949548580053
2,54,0.6444000851384001,0.7286992597604256
2,55,0.6371653085982807,0.7326275724325476
2,56,0.6359633710782199,0.7338367190165817
2,57,0.6323208491439889,0.7316097067458248
2,58,0.6262457849566254,0.7306118619901651
2,59,0.6257223935578935,0.7353518944157593
2,60,0.6187979099302819,0.7168191042945931
2,61,0.6160306044257036,0.7283068640956616
2,62,0.6097704590638886,0.7365252438542473
2,63,0.6050041131537026,0.7320696947451903
2,64,0.6005705302521962,0.7374760360638395
2,65,0.5979285182377955,0.7293608579259788
2,66,0.5949165651028772,0.7340841909262449
2,67,0.5924153779618617,0.7244907052872925
2,68,0.5869973927588603,0.7330303467686885
2,69,0.5836850047028395,0.7283143815391635
2,70,0.5825675496150513,0.7353984470830742
2,71,0.582969543126989,0.7399964353672531
2,72,0.5806041224125316,0.7346566283725124
2,73,0.5720325406277043,0.7328057253273675
2,74,0.5688269003161177,0.7253020546637591
2,75,0.5634599605218482,0.7272620121489484
2,76,0.5633117624949808,0.7338545514100756
2,77,0.5595802133065948,0.729258188523399
2,78,0.5576608438117977,0.7342746159652508
2,79,0.5525612921311551,0.7302460582053416
2,80,0.549399250424292,0.7353710866010875
2,81,0.5504540850888264,0.7309258051600585
2,82,0.5466413178380444,0.7229785501748369
2,83,0.5408428504511299,0.7314689569528345
2,84,0.5394342990625564,0.7220773806417253
2,85,0.5394039009920484,0.7274038404314389
2,86,0.5380537061952031,0.7237131612524024
2,87,0.5331979835780571,0.7343959869268452
2,88,0.5321026634162497,0.724159701688192
2,89,0.5293434285384945,0.727971110207046
2,90,0.5274513524756933,0.7291855552610809
2,91,0.523768014521822,0.7298133101689304
2,92,0.5233868749124357,0.7285982446506916
2,93,0.5177828058778161,0.7269482323753625
2,94,0.5152137981218309,0.7346970140514825
2,95,0.5179514193140643,0.7321522311790094
2,96,0.514245291074026,0.7343160194748829
2,97,0.5149140583215867,0.7298078552579483
2,98,0.50820013535872,0.7366328949917754
2,99,0.5099983328629687,0.7367241486633129
2,100,0.5096505855836581,0.7307030473752522
2,101,0.5053393637904839,0.7349348915674214
2,102,0.5060486235200399,0.733391657470948
2,103,0.5040061614490777,0.7412917348859427
2,104,0.5006281927997169,0.7398351417431022
2,105,0.49974167495450195,0.7311248663509765
2,106,0.4953085116951342,0.7310713120934027
2,107,0.4935205860849651,0.7338405345926792
2,108,0.4925097521327609,0.7374311744010528
2,109,0.4915681055680716,0.7302604201477049
2,110,0.49053385227650725,0.7332408301445955
2,111,0.4898096906102545,0.7328806471010613
2,112,0.48669304905067406,0.7336824324314473
2,113,0.4829683195136423,0.73275490771252
2,114,0.4822812977844407,0.7361958384906697
2,115,0.48220172872426736,0.7435458833923845
2,116,0.47923469213664155,0.7315438401875237
2,117,0.4799413249991579,0.7330800817080421
2,118,0.47709647607730915,0.7301470795960748
2,119,0.4776898371079145,0.7306786285783998
2,120,0.4781372041885304,0.7371156092955258
