fold,epoch,train_mse,val_mse
1,1,0.9998856943289696,1.128025842851483
1,2,0.9847630175651257,1.09765864589485
1,3,0.9450688472520118,1.0691103037789047
1,4,0.928008212109645,1.0570179708061553
1,5,0.9137258829565722,1.0371786122476874
1,6,0.8728184107859919,0.9544014501463368
1,7,0.7714349902303697,0.8529205332205247
1,8,0.692112927574137,0.813023075887699
1,9,0.6624106282149052,0.7978058848759682
1,10,0.6435861152312847,0.7884298605907785
1,11,0.6275240560985462,0.773115639098197
1,12,0.6171729513754547,0.7637175605087484
1,13,0.6114121194396793,0.7634693103161886
1,14,0.5972535382879622,0.7541696433255586
1,15,0.5868841701487584,0.7450320272026022
1,16,0.5822371398162512,0.7392046291992405
1,17,0.5669590535248468,0.7336097765136486
1,18,0.5513222510477411,0.7333412135962366
1,19,0.5432432848283513,0.7316017197012631
1,20,0.5319629822117707,0.7247521417163623
1,21,0.5232296518264344,0.7261526514270417
1,22,0.5146585363995139,0.7243942463199506
1,23,0.506271944771347,0.720527138496047
1,24,0.5040821815561491,0.7163040954630486
1,25,0.4981268227048858,0.7144522036847577
1,26,0.4944302551762399,0.7309934604808013
1,27,0.4903249958263123,0.7212779133028978
1,28,0.48231499394115723,0.7155087727681817
1,29,0.47633528175645523,0.7150813982914245
1,30,0.4692488563333526,0.7206014384230431
1,31,0.4651749984335017,0.7125138662942331
1,32,0.4652397575504917,0.7207572272832805
1,33,0.45736073085287354,0.7281575677360531
1,34,0.45471376089930615,0.7221633463716619
1,35,0.4486776428351146,0.7203477532335562
1,36,0.4463726175161346,0.7167848620169006
1,37,0.44368441224324345,0.7362566962488811
1,38,0.4392071593865217,0.7234568840377827
1,39,0.43169913632250967,0.7224674146716039
1,40,0.4264310503575524,0.7257778361798836
1,41,0.42139557187223037,0.7295673384070273
1,42,0.4189233390624472,0.7307655623960084
1,43,0.4147996582284744,0.7310232731223755
1,44,0.4132084248524883,0.7361664378340103
1,45,0.4076202075408037,0.7327259077625011
1,46,0.4023797777723841,0.7288807622397461
1,47,0.396618127601101,0.7415743016505786
1,48,0.3940690093439801,0.7374716725280179
1,49,0.3902968041809821,0.733912774444195
1,50,0.38918320153453534,0.7436560304123246
1,51,0.3862085737913214,0.7503454364228744
1,52,0.38069769154845745,0.7441057992476534
1,53,0.3775087733933661,0.7422016884312291
1,54,0.3743744366090708,0.7526697583478978
1,55,0.3711885379613445,0.7425524538303808
1,56,0.372922170377733,0.7380215492977489
1,57,0.36686150465086964,0.7447718154649895
1,58,0.3636240798443923,0.7528460642646008
1,59,0.36258970916032407,0.7507377553976678
1,60,0.36212950293807594,0.7482819322255214
1,61,0.35892775668959315,0.7629423336468338
1,62,0.35763387188861423,0.7476626539132745
1,63,0.35429363507812406,0.750981383099057
1,64,0.3540207715442621,0.7495537229824792
1,65,0.34912936696536934,0.7468231881824329
1,66,0.3477647571605683,0.7540718112872885
1,67,0.34572715366949547,0.7520787396416584
1,68,0.3430302778026026,0.7410614885195388
1,69,0.34143860371411383,0.7482586387357655
1,70,0.33780147680952954,0.7468680181699425
1,71,0.3392587260092089,0.7463239336865101
1,72,0.3363287401105392,0.7548718147614591
1,73,0.33344058451962594,0.7427192119802282
1,74,0.3310951015551469,0.7463230234140172
1,75,0.3330607582491176,0.7459808317963658
1,76,0.33016398046331735,0.7470531476951631
1,77,0.33086683250224636,0.7499979236606349
1,78,0.32882135944460017,0.748314113053403
1,79,0.32494842006640484,0.7442965715138988
1,80,0.3250365693382805,0.7514791331722626
1,81,0.3226396175427909,0.7508371803105335
1,82,0.3215111043688682,0.752170615266256
1,83,0.31998996478757175,0.7392724395959297
1,84,0.31987236996507323,0.7519222098453345
1,85,0.319097156795538,0.7443936201835015
1,86,0.3180502884307083,0.7476532627710323
1,87,0.31922839874628606,0.7537362992452931
1,88,0.316657240753336,0.7450254543425323
1,89,0.3166636054223567,0.7467805315961206
1,90,0.3163889538024124,0.74621939711508
1,91,0.31312199100465543,0.7533266186096983
1,92,0.31214674424408634,0.7436850420885506
1,93,0.30954859151855296,0.7434349402008731
1,94,0.3074709370422019,0.7452533824164391
1,95,0.3082683385097346,0.7514498241218984
1,96,0.30713651930303326,0.74177157321292
1,97,0.3073791398744746,0.7472216347397361
1,98,0.3053867149102963,0.7435259515946026
1,99,0.3052235497783783,0.7433757759770774
1,100,0.3037435367650286,0.7493953536263085
1,101,0.3028708856143751,0.746992337553554
1,102,0.3010275579096236,0.7462430597192883
1,103,0.2997241293234702,0.7406865079477066
1,104,0.29978099843610023,0.7478148956155678
1,105,0.2989975946964271,0.7403074800212631
1,106,0.299072705979956,0.7399818477989
1,107,0.2973577038391502,0.7496892459493164
1,108,0.2972539885707537,0.743443510843398
1,109,0.2958932362795409,0.7461420309986407
1,110,0.29429887126165294,0.7424556786184214
1,111,0.2922581249307882,0.7459966020238767
1,112,0.2922843209562856,0.7422945898647728
1,113,0.2928100790812614,0.7418677377433038
1,114,0.292334880971553,0.7364365417629557
1,115,0.2900839743018827,0.7449682000130771
1,116,0.28957338174800884,0.7442121390225571
1,117,0.28942091898190975,0.7425115859818624
1,118,0.2879509164918365,0.7390704738738697
1,119,0.28720780263842494,0.7373891563485124
1,120,0.28615325945644887,0.7380677875452148
