fold,epoch,train_mse,val_mse
2,1,0.9784581748575071,0.8207869414209604
2,2,0.9166029797831584,0.7282094966114628
2,3,0.8069736966816694,0.6346590145589538
2,4,0.7593858650988504,0.6099135288206442
2,5,0.7412312555111974,0.6016008293131958
2,6,0.7294209178868243,0.5927156445837808
2,7,0.7087418995301528,0.5752333331836034
2,8,0.6859547156424147,0.5677666310538576
2,9,0.6680257342600902,0.5581478698481179
2,10,0.6508444885885762,0.5393321650920816
2,11,0.6233981864680077,0.5213394825761248
2,12,0.5926822974043245,0.4963885869138784
2,13,0.5651310560950388,0.4724419980952833
2,14,0.5516094614382644,0.45013611932283004
2,15,0.5239673531425398,0.43217075941190264
2,16,0.5088385173878637,0.4253718687803987
2,17,0.4954745782682356,0.4173018309507256
2,18,0.4879552749669419,0.4084626039382248
2,19,0.48073599443230225,0.4042957456897261
2,20,0.47255396830744684,0.3995015500753601
2,21,0.4645037774060569,0.3974900087810105
2,22,0.45592193186157404,0.39144517713848453
2,23,0.4511414115563255,0.3921310289255591
2,24,0.44758065743919023,0.38722545396505026
2,25,0.4411996456451824,0.38371455877252497
2,26,0.43428775811633563,0.386338377517271
2,27,0.4294974558340494,0.386613385288998
2,28,0.42236025306287034,0.38704789785311033
2,29,0.4193366036443116,0.3810667379276515
2,30,0.4138641857102392,0.38650930741030026
