fold,epoch,train_mse,val_mse
1,1,0.9799125121165487,1.100781659765321
1,2,0.9219529503085158,1.0144637803925056
1,3,0.7623075363731745,0.8928590649831507
1,4,0.6927199802542696,0.8524659378911472
1,5,0.6626465452697176,0.8418730963278549
1,6,0.6318456131187361,0.8379495060131398
1,7,0.6194404697632012,0.8127819484887119
1,8,0.5881384354807956,0.8355493666573295
1,9,0.5788783913502795,0.8074217402205909
1,10,0.5466086054731492,0.8026112382474453
1,11,0.5354589370575752,0.784389089420999
1,12,0.5354005205881738,0.8213044738798265
1,13,0.5376354297727606,0.800046794843372
1,14,0.5180680031201786,0.7873335730314758
1,15,0.5115643528649808,0.7945145806802185
1,16,0.49522960964518,0.7809766493672597
1,17,0.48287356910120266,0.78309861967527
1,18,0.4783318778852846,0.7981927303170253
1,19,0.4730026652848224,0.7933806454391858
1,20,0.4673874840109979,0.788020723930645
1,21,0.4657174567296801,0.7985334452034013
1,22,0.46413667426150657,0.7903278745416777
1,23,0.4548643575083489,0.8000150371294633
1,24,0.4551933721345038,0.8031615702349509
1,25,0.4426514711098998,0.8007601566219876
1,26,0.4372989552281264,0.7958053121296675
1,27,0.4361326997802641,0.7971590795226756
1,28,0.4224616733959667,0.8036828176089531
1,29,0.4199872092985429,0.7947743820332375
1,30,0.41308599938695634,0.800098325722043
