fold,epoch,train_mse,val_mse
2,1,0.9803585636360741,0.8142203198196213
2,2,0.937566691911806,0.8063552513001556
2,3,0.9250533501187446,0.7951903935662503
2,4,0.9180901351913194,0.7783432015126311
2,5,0.9095654717085052,0.7966345139942823
2,6,0.9084249611718355,0.7731308447586628
2,7,0.8921857337378422,0.7745377250787181
2,8,0.8851539365531954,0.7889102008789479
2,9,0.8890288941649724,0.7756108690112815
2,10,0.8875934843271387,0.7741449473247759
2,11,0.8783174424618259,0.7703808578500039
2,12,0.8711395487292555,0.7859175975035737
2,13,0.8679291266244231,0.7681827545146347
2,14,0.8662726590991846,0.7669271261508714
2,15,0.8459929714291956,0.769611972600365
2,16,0.8439279903629955,0.7688498726405805
2,17,0.8409480152700493,0.763314516739633
2,18,0.8400405160416031,0.7737947040594036
2,19,0.8312699979635275,0.7702815256181164
2,20,0.8261167924172119,0.7746342840082747
2,21,0.8344132000367732,0.7621501869124181
2,22,0.8183901291721087,0.7492553139755291
2,23,0.8042752453741376,0.7432248985884296
2,24,0.8046599476550781,0.7477296206094312
2,25,0.7947791369574082,0.7463675236152617
2,26,0.7826411611490057,0.7375419890052433
2,27,0.776179640308925,0.7370577049705589
2,28,0.769041029481724,0.7331875730776577
2,29,0.7603352730731786,0.7330422516883733
2,30,0.7623115266328405,0.7360100261964468
2,31,0.7599800005990649,0.7298165346225155
2,32,0.7531107927525248,0.7373981212627901
2,33,0.7520952083217556,0.7365816752677756
2,34,0.7460795412691432,0.7219005979860822
2,35,0.7467302900152273,0.7298992070530437
2,36,0.7486100624037924,0.7385184539055079
2,37,0.7419102288111393,0.730508040948927
2,38,0.728477267387151,0.7403930574649387
2,39,0.7232200331233933,0.7372172991455713
2,40,0.72088084672725,0.7331823055252276
2,41,0.7287281721534051,0.7356101051255062
2,42,0.7240108599322286,0.7436897207789678
2,43,0.7073410707484099,0.7257072766717957
2,44,0.701066799884318,0.7299692332663464
2,45,0.7015290587484998,0.7311005343654629
2,46,0.6945145813446872,0.7354964363615007
2,47,0.6865864596639135,0.7308398453094165
2,48,0.6846538797671912,0.7286996910020481
2,49,0.6766074728089378,0.7384902108879701
2,50,0.6726501075896056,0.7413616309338685
2,51,0.6695994673453386,0.7376120258794954
2,52,0.6635590755120571,0.729363921951028
2,53,0.6535478850846264,0.7340408511939192
2,54,0.649010331772939,0.7339335587800876
2,55,0.6476087429035712,0.7412037727126037
2,56,0.6443847995919253,0.7494627857770385
2,57,0.6420846450576656,0.7349166877202852
2,58,0.6293739082224938,0.735931504332508
2,59,0.6270099062379422,0.7260840459911276
2,60,0.6195057400866207,0.7364048491075647
