fold,epoch,train_mse,val_mse
1,1,0.9852631587618089,1.1045610794930545
1,2,0.937062966335498,1.0873352935207146
1,3,0.9281939185051089,1.0774657605246774
1,4,0.9170681064469951,1.0789996212022281
1,5,0.8887856683999007,1.0610330545244966
1,6,0.8995517606559863,1.0590144028251305
1,7,0.8666202272014406,1.0524965129512087
1,8,0.8806999670953416,1.0837731665608106
1,9,0.8631074140647317,1.0498572527697805
1,10,0.8487000204054503,1.0512124481313234
1,11,0.8463401664890348,1.0466337878145917
1,12,0.833095253707778,1.0613221082316713
1,13,0.8255854346852536,1.0417113677677385
1,14,0.817971473444629,1.0487597094561976
1,15,0.8092289794910168,1.0458084354058703
1,16,0.818436161392567,1.0370986907587745
1,17,0.79636016329914,1.0302143104322778
1,18,0.7955618678121579,1.0463174716863837
1,19,0.8119212293638253,1.0238638893241228
1,20,0.7711002353303413,1.02029830835497
1,21,0.7755884131490759,1.0355209897605364
1,22,0.7686960866364583,1.0260947542543977
1,23,0.75671182788325,1.1177901178786969
1,24,0.7891880096947815,1.0459628800377496
1,25,0.7465693305983042,1.0303780601699153
1,26,0.7375624599315329,1.041737905149181
1,27,0.7331897772880752,1.0091890055718786
1,28,0.7280701955937076,1.0187922184350227
1,29,0.7313306171550638,1.0322082005412005
1,30,0.7206823450386959,1.039929851037474
1,31,0.7137913779525098,1.039133667514855
1,32,0.7085719235511305,1.0334669229818345
1,33,0.7085966431912737,1.0443523855516803
1,34,0.7015992078643682,1.025972845634088
1,35,0.6919879414471798,1.0408356997793646
1,36,0.6865216287797777,1.0145159756070556
1,37,0.688026179603868,1.033076961818464
1,38,0.6790595967369147,1.0287147819295495
1,39,0.680088145401835,1.0178524558893993
1,40,0.6666853691917685,1.031608470106168
1,41,0.6678665105324727,1.0304301249187156
1,42,0.6575998106095555,1.0382336239457022
1,43,0.6587379856461572,1.0558903101303019
1,44,0.6530626791997327,1.039329769482775
1,45,0.6476018101858841,1.04576810157669
1,46,0.6415544960197622,1.041981639629317
1,47,0.6404863957355974,1.0773713708103476
1,48,0.6635641390898376,1.0448103587503137
1,49,0.6413155978282431,1.0380837373109997
1,50,0.63109434253424,1.0499771094674193
1,51,0.6428427540923648,1.0313633048415867
1,52,0.6339484527920383,1.031633568830108
1,53,0.6211493564125858,1.0554210467164722
1,54,0.611555434520707,1.0496201179515314
1,55,0.6074952663340395,1.0436326374523466
1,56,0.6108400042567618,1.0613762256143036
1,57,0.6005054632332265,1.0414966729075912
1,58,0.5939833118594426,1.0322013164076613
1,59,0.5888869472496034,1.0650022037850335
1,60,0.5824072165932609,1.046085903478624
