fold,epoch,train_mse,val_mse
2,1,1.0003447811597184,0.8864131962198891
2,2,0.9812340005597628,0.8408369751753159
2,3,0.9430318151989012,0.8191481587190594
2,4,0.9294772966347085,0.8057449143489477
2,5,0.8985931106754537,0.7324691405887853
2,6,0.8209442623565191,0.6686785541005894
2,7,0.769252547402222,0.6128072213093151
2,8,0.7149402737957186,0.5896842970981043
2,9,0.6889753755490847,0.5808836382726282
2,10,0.6746593920136131,0.5669416473170473
2,11,0.6691408630196386,0.5568509824452464
2,12,0.6489628582898385,0.550134373875413
2,13,0.6381229131101539,0.549805628192622
2,14,0.6303661181873189,0.5443239819717035
2,15,0.6215358119551979,0.5462872785466157
2,16,0.6194537577124685,0.5442740299300557
2,17,0.614567092495049,0.5470239630292482
2,18,0.6216982308058098,0.5446778294570929
2,19,0.6083197529338579,0.5333280648048087
2,20,0.5971873609852405,0.5249120998600502
2,21,0.5869915173011591,0.5321446419602158
2,22,0.5776194772511848,0.5201289719079456
2,23,0.5686201291180711,0.5169636131301247
2,24,0.5636236831347775,0.5098946055868213
2,25,0.5553002535748232,0.5089514103276033
2,26,0.5500211034959669,0.5022112370408737
2,27,0.5451402898317909,0.4959598419678182
2,28,0.538557470852735,0.4916463259153881
2,29,0.5303879462657625,0.4800262141568767
2,30,0.5201854256310741,0.4620139050795935
2,31,0.5028545177399841,0.4515165510868153
2,32,0.4959263540780215,0.45309955841674343
2,33,0.48470911974025693,0.43936012540697705
2,34,0.47310977857301884,0.4315579204079594
2,35,0.46874101081303504,0.4299332716284765
2,36,0.4647191459578308,0.425346880232885
2,37,0.45526044291451667,0.423763703086189
2,38,0.4500180897561552,0.41882211250679824
2,39,0.4382965921160744,0.41177370059278123
2,40,0.4315760211517507,0.41192505269909374
2,41,0.4273215508621994,0.4049406576880092
2,42,0.4210612663281575,0.4049216227136918
2,43,0.41785297333905924,0.4005040995583855
2,44,0.41072700023244446,0.4009088373712622
2,45,0.4051386719403966,0.3980376170195141
2,46,0.400170193469372,0.3938240834343009
2,47,0.3914927219337344,0.39373889674587237
2,48,0.38883304833852317,0.3944684549763508
2,49,0.3842794743781257,0.39468143572971004
2,50,0.3820983454315653,0.38885304675683496
2,51,0.37719530134282164,0.39074382160680693
2,52,0.3742803573647073,0.38747996709887605
2,53,0.3660237267481341,0.38776180125095894
2,54,0.36473281739458957,0.38882184890535604
2,55,0.36101790335267414,0.39164787396786305
2,56,0.35751283328233363,0.3877069155734601
2,57,0.354285957362579,0.3895469054709285
2,58,0.3498607127765128,0.38508771936218933
2,59,0.34862805551472836,0.38627467126617065
2,60,0.3484052748240172,0.38912131820861257
2,61,0.3450067337603797,0.390807624614758
2,62,0.3442822752590127,0.388957420013256
2,63,0.3413616174446579,0.3863011582421037
2,64,0.33602739400688764,0.3935286528358812
2,65,0.33463593432757954,0.3833722748161004
2,66,0.3323341949551077,0.3821554301417752
2,67,0.32777718370308945,0.3863128792330578
2,68,0.32843968402305396,0.3817768704451933
2,69,0.3261849287377616,0.38432453779059755
2,70,0.32304356720958405,0.3878592477226101
2,71,0.3248628442308672,0.3875174399672773
2,72,0.32504752624480393,0.3860468214579113
2,73,0.3207336449186211,0.3910541274938372
2,74,0.31950464237740783,0.3852246974219016
2,75,0.31708262312690316,0.3837015355175807
2,76,0.31559120449470296,0.38276374758985066
2,77,0.31077195326502904,0.3823639535603399
2,78,0.3100853695307963,0.3871398328942
2,79,0.31035035789410415,0.3879929211181746
2,80,0.3065152727777408,0.3913220102448016
2,81,0.30594877485907684,0.3843662468775916
2,82,0.30367895148713103,0.3907320418646925
2,83,0.3039719342968731,0.3880829809087993
2,84,0.3026872469122855,0.3884574151529124
2,85,0.3005273715179411,0.38489261881087705
2,86,0.29996285314952165,0.38781024140848747
2,87,0.29911879379009293,0.3921669937947504
2,88,0.2992511281925092,0.39003187644255605
2,89,0.2969645367340624,0.3892647251233025
2,90,0.29460253677945514,0.38497611258131936
2,91,0.29183740258731977,0.3948313063438066
2,92,0.2939640669535405,0.3832486597457062
2,93,0.2932301586567871,0.38964095909406493
2,94,0.29049987551319895,0.3826410533082108
2,95,0.28983481775040815,0.38908433109202517
2,96,0.28954636199162215,0.3886015272155521
2,97,0.2869067672291396,0.3867980966438351
2,98,0.2880571708524216,0.385555186044287
2,99,0.28778242768754964,0.38269371740376096
2,100,0.2851974505418085,0.38513566538192856
2,101,0.28592449259515423,0.390406566386234
2,102,0.28303228751092757,0.38840622084570936
2,103,0.28323888812675807,0.3892931008017442
2,104,0.280901674668411,0.3861242622073113
2,105,0.27925176538115704,0.3838644949774358
2,106,0.2773509729769893,0.3883546788162956
2,107,0.2788467872012576,0.38627512724905927
2,108,0.2799175103111801,0.3867702038533414
2,109,0.2780010678813578,0.3884171770897442
2,110,0.2757423487741561,0.3855963808045471
2,111,0.27717610175613083,0.3851010661492736
2,112,0.27358602106743035,0.3856031454840318
2,113,0.2726726543740123,0.3829511955296728
2,114,0.2726817018666532,0.3828402403974682
2,115,0.2727816241689305,0.3847835247950805
2,116,0.27063822665858805,0.384217965128416
2,117,0.27061889696323116,0.38422869193401216
2,118,0.269445086515169,0.38601903028139467
2,119,0.2712058688453313,0.38470934543009183
2,120,0.26898194089755867,0.38425902901655473
